Power;Pressure;Point1_EtchRateO;Point2_EtchRateO;Point3_EtchRateO;Point4_EtchRateO;Point5_EtchRateO;Point6_EtchRateO;Point7_EtchRateO;Point8_EtchRateO;Point9_EtchRateO;Point10_EtchRateO
327.7;0.015729;0.072534042;0.068548655;0.062172036;0.056991033;0.049418798;0.039853869;0.029571571;0.019767519;0.016021255;0.012354699
180.6;0.037475;0.085685819;0.080504816;0.074526735;0.065360345;0.053404185;0.039295915;0.025705746;0.013630023;0.006217204;0.003295915
267.7;0.047594;0.077316506;0.070541348;0.062969113;0.053005646;0.041049485;0.0272999;0.01534374;0.008090335;0.003770176;0.001111923
187.9;0.018131;0.078512122;0.075323813;0.070939887;0.063766191;0.053802723;0.042245101;0.030169379;0.022915975;0.016818333;0.011756891
175.7;0.048651;0.07612089;0.068947194;0.061374958;0.051411491;0.039415477;0.025984723;0.014387247;0.007811358;0.003439389;0.001036201
81.1;0.048573;0.07612089;0.068947194;0.061374958;0.051411491;0.039535038;0.026104284;0.014427101;0.007851212;0.003463301;0.001044171
169.6;0.052732;0.069744271;0.061773497;0.054599801;0.045034872;0.033556958;0.021122551;0.011358353;0.006615742;0.002176021;0.000641647
242;0.037135;0.085685819;0.080903354;0.074925274;0.065758884;0.053802723;0.0396546;0.02606443;0.013948854;0.006257057;0.003379608
211.2;0.039717;0.085685819;0.079707738;0.072932581;0.063367652;0.051012953;0.036944537;0.023234806;0.011756891;0.005858519;0.002710063
275.9;0.023157;0.088874128;0.082896048;0.076519429;0.066555961;0.054201262;0.040650947;0.034114912;0.024271006;0.015303886;0.009006974
84;0.016728;0.075722351;0.069744271;0.066555961;0.060577881;0.05181003;0.041448024;0.030169379;0.021042843;0.01657921;0.012195284
212.3;0.026534;0.087678512;0.080903354;0.073331119;0.062570575;0.052208569;0.045034872;0.034354035;0.022636998;0.013111923;0.006894719
256.4;0.010757;0.041846563;0.0391365;0.036585852;0.032042511;0.026981069;0.023194952;0.018412488;0.014028562;0.010561275;0.008887413
115.5;0.050517;0.073331119;0.065758884;0.058186649;0.048223182;0.036745267;0.023713052;0.01267353;0.007293258;0.002861508;0.0008728
264;0.04638;0.078910661;0.072135503;0.064961807;0.054599801;0.04264364;0.028774494;0.016499502;0.008329459;0.004144802;0.001171704
68.2;0.050051;0.074128197;0.066555961;0.058983726;0.049020259;0.037422783;0.024271006;0.013111923;0.007452674;0.003004982;0.000912654
224.9;0.044609;0.081301893;0.074526735;0.067353039;0.057389572;0.045034872;0.030966456;0.018253072;0.008568582;0.004623049;0.001430754
203.7;0.055767;0.064563268;0.056991033;0.049817336;0.040252408;0.029571571;0.017894387;0.010800399;0.005499834;0.001430754;0.000273796
102.2;0.042077;0.084091664;0.077715045;0.070541348;0.060577881;0.048223182;0.034114912;0.020763866;0.009804052;0.005300565;0.002088343
59.9;0.043064;0.082896048;0.076519429;0.069345732;0.059382265;0.047027566;0.032919296;0.019767519;0.009086682;0.005061441;0.001833278
314.8;0.010673;0.041049485;0.038339422;0.035788774;0.031404849;0.026502823;0.022756559;0.018093657;0.013829293;0.01040186;0.008807705
152.7;0.019407;0.082896048;0.0793092;0.073729658;0.065758884;0.054998339;0.042245101;0.029571571;0.023872468;0.016658917;0.011198937
90.3;0.023234;0.088874128;0.082896048;0.076519429;0.066555961;0.054201262;0.040650947;0.034154766;0.024231152;0.015264032;0.008967121
89.4;0.055756;0.064563268;0.056991033;0.049817336;0.040252408;0.029611425;0.017894387;0.010800399;0.005499834;0.001430754;0.000274992
276.9;0.02638;0.087678512;0.081301893;0.073729658;0.062969113;0.05181003;0.045034872;0.034393889;0.022716705;0.013231485;0.006974427
218.3;0.018828;0.081301893;0.077316506;0.072534042;0.064961807;0.054998339;0.042245101;0.029850548;0.023434075;0.016818333;0.011477914
73.3;0.021445;0.086881435;0.082497509;0.07612089;0.0669545;0.055396878;0.041448024;0.032640319;0.024470276;0.016021255;0.010122883
364.2;0.016977;0.07612089;0.070939887;0.067353039;0.061374958;0.052208569;0.041448024;0.030249087;0.021441382;0.016658917;0.012115576
71.1;0.022452;0.08847559;0.082896048;0.076519429;0.0669545;0.054599801;0.040650947;0.033676519;0.024430422;0.015662571;0.009485221
141.9;0.039511;0.085685819;0.079707738;0.073331119;0.063367652;0.051411491;0.03718366;0.023473929;0.011916307;0.005898373;0.002765859
96.8;0.045979;0.0793092;0.072534042;0.065758884;0.055396878;0.043042179;0.029292594;0.016898041;0.008369313;0.00422451;0.00118366
273.5;0.026779;0.086881435;0.080504816;0.072932581;0.062172036;0.052607107;0.045433411;0.034234474;0.022437728;0.012952507;0.006735304
184.7;0.033901;0.08209897;0.078910661;0.074526735;0.0669545;0.056592494;0.04264364;0.029173032;0.016818333;0.00793092;0.004144802
318;0.021192;0.086482896;0.082497509;0.07612089;0.0669545;0.055396878;0.041846563;0.032281634;0.024430422;0.016180671;0.010282298
155;0.014564;0.068947194;0.064563268;0.059382265;0.05181003;0.04583195;0.037582199;0.028096978;0.019289273;0.015024909;0.012235138
169;0.017458;0.07612089;0.072932581;0.068947194;0.062570575;0.053005646;0.041846563;0.030328794;0.022158751;0.016778479;0.011996015
371.6;0.017477;0.07612089;0.072932581;0.068947194;0.062570575;0.053005646;0.041846563;0.030328794;0.022158751;0.016778479;0.011996015
209.7;0.014439;0.068548655;0.064164729;0.058585188;0.051411491;0.045433411;0.037303222;0.027937562;0.019249419;0.014905347;0.012195284
204.9;0.043898;0.08209897;0.075323813;0.068548655;0.058186649;0.046230488;0.031883095;0.018930588;0.008608436;0.004822318;0.001618067
57;0.023583;0.089272667;0.082896048;0.07612089;0.066157423;0.053802723;0.041448024;0.034314181;0.024111591;0.015064763;0.008767851
169.6;0.040325;0.08528728;0.0793092;0.072534042;0.062570575;0.050215875;0.036267021;0.022477582;0.011238791;0.005738957;0.002546662
170;0.038591;0.085685819;0.080106277;0.073729658;0.064563268;0.052208569;0.038140153;0.02451013;0.01267353;0.006057788;0.003008967
266.6;0.059262;0.058585188;0.051012953;0.044237795;0.035350382;0.025187645;0.014307539;0.00968449;0.00422451;0.001203587;3.99E-43
208.6;0.010904;0.043440717;0.040650947;0.03790103;0.033158419;0.027857855;0.023872468;0.019010296;0.014387247;0.010800399;0.009006974
53.6;0.033042;0.080106277;0.077715045;0.073729658;0.0669545;0.056991033;0.043440717;0.029890402;0.017535702;0.008528728;0.004304218
259.7;0.035195;0.083693125;0.080106277;0.074925274;0.066555961;0.055396878;0.041448024;0.02801727;0.015662571;0.007014281;0.003853869
260.5;0.045708;0.0793092;0.072932581;0.066157423;0.055795417;0.043440717;0.029611425;0.017177018;0.008409166;0.004304218;0.001187645
277.3;0.04453;0.081301893;0.074526735;0.067751578;0.057389572;0.045034872;0.031086018;0.01833278;0.008568582;0.004662903;0.001454666
222.7;0.02344;0.089272667;0.082896048;0.076519429;0.066157423;0.053802723;0.041049485;0.034274327;0.024191299;0.01514447;0.008847559
360.7;0.012955;0.061374958;0.057389572;0.052607107;0.045433411;0.038897376;0.032441049;0.025426769;0.018173364;0.0128728;0.011477914
69.3;0.022576;0.088874128;0.082896048;0.076519429;0.0669545;0.054599801;0.040650947;0.033756227;0.024390568;0.015582863;0.009405513
84.4;0.036909;0.085685819;0.080903354;0.074925274;0.065758884;0.054201262;0.039853869;0.026303554;0.014148124;0.006257057;0.003439389
277.4;0.034385;0.082896048;0.079707738;0.074925274;0.0669545;0.056193955;0.042245101;0.02873464;0.01637994;0.007572235;0.004025241
317.4;0.02522;0.088874128;0.082497509;0.074925274;0.064563268;0.05181003;0.043839256;0.034672866;0.023394221;0.013988708;0.007691797
395.8;0.017046;0.07612089;0.071338426;0.067751578;0.061374958;0.052607107;0.041448024;0.030249087;0.021560943;0.016698771;0.012115576
177.6;0.051952;0.071338426;0.063367652;0.056193955;0.046230488;0.03471272;0.02203919;0.01143806;0.006854865;0.00241913;0.00072534
152.2;0.059656;0.05778811;0.050215875;0.043839256;0.034792428;0.024709399;0.014227831;0.009525075;0.004104949;0.001163733;3.99E-43
96.7;0.046329;0.078910661;0.072135503;0.064961807;0.054998339;0.04264364;0.028854201;0.016539356;0.008329459;0.004144802;0.001171704
285.4;0.011459;0.049020259;0.04583195;0.04264364;0.03718366;0.031125872;0.026502823;0.021082697;0.015702424;0.011517768;0.009804052
120.9;0.037635;0.085685819;0.080504816;0.074526735;0.065360345;0.053404185;0.039096646;0.02554633;0.013510462;0.00617735;0.003256061
102.3;0.047736;0.077316506;0.07014281;0.062969113;0.052607107;0.040650947;0.027140485;0.015224178;0.008050482;0.003726337;0.001103952
145.8;0.014821;0.069744271;0.065360345;0.060179342;0.053005646;0.046629027;0.038180007;0.028415809;0.019528396;0.015224178;0.012314846
260.4;0.034842;0.083294587;0.080106277;0.074925274;0.0669545;0.055795417;0.041846563;0.028336101;0.015981402;0.007253404;0.003933577
162.4;0.052923;0.069744271;0.061374958;0.054599801;0.044636333;0.033277981;0.020923281;0.011358353;0.006536035;0.002120226;0.00062172
149.5;0.039763;0.085685819;0.079707738;0.072932581;0.063367652;0.051012953;0.036904683;0.023155098;0.011717038;0.005858519;0.002698107
202.4;0.041975;0.084091664;0.077715045;0.070541348;0.060577881;0.04862172;0.034234474;0.020843574;0.00988376;0.005340418;0.002112255
366.3;0.01292;0.06097642;0.057389572;0.052208569;0.045433411;0.038737961;0.032321488;0.025347061;0.01813351;0.012832946;0.01143806
226.9;0.016447;0.075323813;0.069345732;0.065360345;0.059382265;0.051411491;0.041049485;0.030049817;0.020564596;0.016419794;0.012274992
269.7;0.043637;0.082497509;0.075722351;0.068548655;0.058585188;0.046230488;0.032201926;0.019209565;0.008688143;0.004902026;0.001685819
58.4;0.016153;0.074526735;0.069345732;0.063766191;0.058585188;0.050614414;0.040650947;0.029890402;0.020006642;0.016300232;0.012314846
197.9;0.011683;0.051411491;0.047824643;0.044237795;0.038658253;0.032361342;0.027459316;0.021879774;0.016180671;0.011756891;0.010122883
57.9;0.036566;0.08528728;0.080903354;0.074925274;0.065758884;0.054599801;0.040252408;0.026662238;0.014427101;0.006296911;0.003523082
72.8;0.020168;0.084490203;0.080903354;0.074925274;0.066555961;0.055396878;0.042245101;0.030607772;0.024151445;0.016539356;0.010840252
237;0.044465;0.081301893;0.074526735;0.067751578;0.057389572;0.045433411;0.031165726;0.018372634;0.008568582;0.004662903;0.001470608
178.4;0.023226;0.088874128;0.082896048;0.076519429;0.066555961;0.054201262;0.040650947;0.034154766;0.024231152;0.015264032;0.008967121
177.4;0.031707;0.078910661;0.074925274;0.072135503;0.066157423;0.056991033;0.044237795;0.030966456;0.018651611;0.009445367;0.004503487
103;0.04907;0.075323813;0.068150116;0.060577881;0.050614414;0.038817669;0.025466622;0.013988708;0.007691797;0.003311857;0.001004318
102.4;0.056167;0.063766191;0.056193955;0.049418798;0.039814015;0.029053471;0.017495849;0.010680837;0.005380272;0.001414812;0.000220392
220.4;0.057733;0.06097642;0.053404185;0.046629027;0.037542345;0.027060777;0.015901694;0.010242444;0.004782464;0.001327134;8.21E-06
212.7;0.055929;0.064164729;0.056592494;0.049418798;0.040252408;0.029372302;0.017734972;0.010760545;0.00545998;0.001422783;0.000252275
279.8;0.056214;0.063766191;0.056193955;0.049020259;0.039774161;0.029013617;0.017455995;0.010680837;0.005340418;0.001410827;0.000214015
137.6;0.020002;0.084490203;0.080504816;0.074925274;0.066555961;0.055396878;0.042245101;0.030249087;0.024111591;0.01657921;0.01091996
268.6;0.010138;0.034991697;0.033038858;0.030368648;0.026741946;0.023115244;0.019926935;0.016021255;0.012274992;0.009564929;0.008170043
224.4;0.056024;0.064164729;0.056592494;0.049418798;0.039853869;0.02925274;0.017655264;0.010720691;0.005420126;0.001418798;0.000239522
116.8;0.049717;0.074526735;0.0669545;0.059780804;0.049418798;0.03790103;0.024709399;0.0133909;0.007532381;0.003112587;0.000944537
93.5;0.037582;0.085685819;0.080504816;0.074526735;0.065360345;0.053404185;0.039176353;0.025626038;0.013550316;0.006217204;0.003268017
51;0.045571;0.079707738;0.073331119;0.066157423;0.055795417;0.043839256;0.02977084;0.017296579;0.00844902;0.004344072;0.001191631
103.5;0.013131;0.062570575;0.058585188;0.053404185;0.046230488;0.039734308;0.033078711;0.025825307;0.018372634;0.013151777;0.011597476
237;0.013082;0.062172036;0.058186649;0.053005646;0.046230488;0.039495184;0.032919296;0.025705746;0.01833278;0.013072069;0.011557622
228.7;0.040319;0.08528728;0.0793092;0.072534042;0.062570575;0.050215875;0.036267021;0.022477582;0.011238791;0.005738957;0.002546662
158.7;0.010092;0.034354035;0.032520757;0.029890402;0.026303554;0.022836267;0.019647957;0.015821986;0.012115576;0.009445367;0.008090335
51.2;0.04831;0.076519429;0.069345732;0.062172036;0.05181003;0.039853869;0.026423115;0.014666224;0.007891066;0.003546994;0.001064098
273.4;0.059478;0.058186649;0.050614414;0.043839256;0.035031551;0.024948522;0.014227831;0.009604782;0.004144802;0.001179675;3.99E-43
206.9;0.013513;0.064563268;0.060577881;0.055396878;0.047824643;0.041448024;0.034354035;0.026622385;0.018771172;0.013749585;0.011836599
135.4;0.016225;0.074526735;0.069345732;0.064164729;0.058585188;0.051012953;0.040650947;0.029930256;0.020166058;0.016340086;0.012314846
213.5;0.035796;0.084490203;0.080504816;0.074925274;0.066555961;0.054998339;0.041049485;0.027419462;0.01514447;0.006615742;0.003714381
389.7;0.013939;0.066555961;0.062570575;0.056991033;0.049418798;0.043042179;0.03594819;0.0272999;0.019050149;0.014347393;0.012075722
77.5;0.04081;0.084888741;0.078910661;0.072135503;0.062172036;0.049817336;0.035669213;0.02203919;0.010840252;0.005619396;0.002415144
133.2;0.043973;0.08209897;0.075323813;0.068150116;0.058186649;0.04583195;0.031763534;0.018890734;0.008608436;0.004822318;0.00159814
192;0.048434;0.076519429;0.069345732;0.061773497;0.051411491;0.039734308;0.0262637;0.014586516;0.007891066;0.00350714;0.001052142
213.2;0.012732;0.059780804;0.056193955;0.051411491;0.044636333;0.037861176;0.031683826;0.024868814;0.017894387;0.012514115;0.011278645
383;0.014099;0.067353039;0.062969113;0.05778811;0.049817336;0.043839256;0.036426436;0.02749917;0.019129857;0.014546662;0.012115576
370.6;0.011116;0.04583195;0.04264364;0.039774161;0.034752574;0.029133178;0.024908668;0.019847227;0.014945201;0.011119229;0.009325805
223.4;0.018531;0.080106277;0.076519429;0.072135503;0.064563268;0.054599801;0.042245101;0.029890402;0.023234806;0.016818333;0.011597476
108.1;0.057548;0.061374958;0.053802723;0.047027566;0.037781468;0.0272999;0.016061109;0.010282298;0.004862172;0.00133909;3.33E-05
164.1;0.026919;0.086881435;0.080504816;0.072932581;0.062172036;0.053005646;0.045433411;0.03419462;0.022358021;0.012832946;0.006655596
153.8;0.034894;0.083693125;0.080106277;0.074925274;0.0669545;0.055795417;0.041846563;0.028296247;0.015941548;0.00721355;0.003921621
73.6;0.043061;0.082896048;0.076519429;0.069345732;0.059382265;0.047027566;0.032919296;0.019767519;0.009126536;0.005061441;0.001837263
74.1;0.033284;0.080504816;0.078113584;0.074128197;0.0669545;0.056592494;0.043042179;0.029691133;0.017336433;0.008369313;0.004264364
108.4;0.054636;0.066555961;0.058585188;0.05181003;0.042245101;0.031046164;0.019050149;0.011079376;0.005938227;0.001602126;0.000418466
389.6;0.01231;0.056592494;0.053005646;0.04862172;0.04264364;0.035748921;0.030129525;0.02379276;0.017296579;0.012314846;0.010880106
395.6;0.024916;0.089272667;0.082497509;0.075323813;0.064961807;0.052208569;0.043440717;0.034672866;0.023553637;0.014187977;0.007851212
102.5;0.015267;0.071338426;0.0669545;0.061374958;0.054998339;0.048223182;0.039056792;0.029133178;0.019727665;0.015662571;0.012394553
235.7;0.044115;0.081700432;0.074925274;0.068150116;0.058186649;0.04583195;0.031604118;0.018731318;0.008608436;0.004782464;0.001562272
75.9;0.048999;0.075722351;0.068150116;0.06097642;0.050614414;0.03893723;0.025586184;0.014068416;0.007731651;0.003331783;0.001008303
159.1;0.051381;0.072135503;0.064164729;0.056991033;0.047027566;0.035509797;0.022676852;0.011876453;0.007054135;0.002594487;0.000785121
50.8;0.041711;0.084490203;0.078113584;0.070939887;0.06097642;0.04862172;0.034553305;0.021122551;0.010083029;0.005380272;0.002180007
274.1;0.046335;0.078910661;0.072135503;0.064961807;0.054998339;0.04264364;0.028854201;0.016539356;0.008329459;0.004144802;0.001171704
142.1;0.033122;0.080106277;0.078113584;0.074128197;0.0669545;0.056592494;0.043440717;0.029850548;0.017455995;0.00844902;0.004264364
86;0.043202;0.082896048;0.07612089;0.069345732;0.059382265;0.047027566;0.03275988;0.019647957;0.009006974;0.005021588;0.001801395
219.3;0.0423;0.083693125;0.077316506;0.07014281;0.060179342;0.048223182;0.033835935;0.020524743;0.00968449;0.005260711;0.002028562
196.6;0.027194;0.086084357;0.080106277;0.072534042;0.061773497;0.053802723;0.045433411;0.034075058;0.022158751;0.012633677;0.006496181
66.9;0.012291;0.056193955;0.053005646;0.04862172;0.042245101;0.035669213;0.030049817;0.023752906;0.017296579;0.012274992;0.010840252
126.7;0.049999;0.074128197;0.066555961;0.059382265;0.049020259;0.037502491;0.024350714;0.013151777;0.007452674;0.003020923;0.000920624
133.7;0.049805;0.074526735;0.0669545;0.059382265;0.049418798;0.037781468;0.024589837;0.013311192;0.007532381;0.003084689;0.000936566
295.8;0.025997;0.088077051;0.081700432;0.074128197;0.063367652;0.051012953;0.044636333;0.034513451;0.022955829;0.013470608;0.00721355
52.7;0.059594;0.05778811;0.050215875;0.043839256;0.034872136;0.024789107;0.014227831;0.009564929;0.004104949;0.001171704;3.99E-43
263.8;0.037546;0.085685819;0.080504816;0.074526735;0.065360345;0.053404185;0.039216207;0.025626038;0.013590169;0.006217204;0.003275988
192.8;0.010729;0.041846563;0.038897376;0.036306875;0.031843241;0.026821654;0.023035536;0.01833278;0.013988708;0.010521421;0.008887413
137.1;0.052959;0.069744271;0.061374958;0.054599801;0.044636333;0.033238127;0.020883427;0.011358353;0.006536035;0.00210827;0.000617735
278.4;0.03969;0.085685819;0.079707738;0.072932581;0.063367652;0.051012953;0.036984391;0.02327466;0.011756891;0.005858519;0.002718034
162.1;0.053069;0.069345732;0.061374958;0.054201262;0.044636333;0.033118565;0.020763866;0.011318499;0.006496181;0.002076387;0.000601793
86.3;0.048852;0.075722351;0.068548655;0.06097642;0.051012953;0.0391365;0.025745599;0.014187977;0.007771504;0.003379608;0.001020259
237.4;0.015245;0.070939887;0.066555961;0.06097642;0.054998339;0.048223182;0.039016938;0.029133178;0.019727665;0.015662571;0.012394553
291;0.017146;0.07612089;0.071736964;0.067751578;0.061773497;0.052607107;0.041448024;0.030288941;0.021720359;0.016698771;0.012075722
236.1;0.027386;0.086084357;0.079707738;0.072135503;0.061374958;0.054201262;0.045433411;0.03399535;0.02203919;0.012514115;0.006376619
69.1;0.037222;0.085685819;0.080504816;0.074925274;0.065758884;0.053802723;0.039535038;0.025984723;0.013869146;0.006217204;0.003359681
225.1;0.05827;0.060179342;0.052607107;0.04583195;0.036745267;0.026423115;0.01534374;0.010043175;0.004583195;0.00128728;3.99E-43
201.5;0.024059;0.089272667;0.082896048;0.07612089;0.065758884;0.053404185;0.042245101;0.034473597;0.023872468;0.014745932;0.00844902
366.5;0.014007;0.0669545;0.062969113;0.057389572;0.049418798;0.043440717;0.036147459;0.027419462;0.019090003;0.014427101;0.012075722
270.6;0.01729;0.07612089;0.072534042;0.068548655;0.062172036;0.053005646;0.041846563;0.030288941;0.021919628;0.016738625;0.012035868
394.1;0.018152;0.078910661;0.075323813;0.070939887;0.063766191;0.054201262;0.042245101;0.030169379;0.022955829;0.016858187;0.011756891
254.8;0.036929;0.085685819;0.080903354;0.074925274;0.065758884;0.054201262;0.039853869;0.0262637;0.01410827;0.006257057;0.003435404
240.8;0.043727;0.08209897;0.075722351;0.068548655;0.058585188;0.046230488;0.032082365;0.019129857;0.00864829;0.004862172;0.001661906
272.1;0.022588;0.088874128;0.082896048;0.076519429;0.0669545;0.054599801;0.040650947;0.033796081;0.024390568;0.015582863;0.009405513
217.9;0.036139;0.084888741;0.080504816;0.074925274;0.066157423;0.054599801;0.040650947;0.027100631;0.014825639;0.006376619;0.003630687
327.8;0.026759;0.087279973;0.080504816;0.072932581;0.062172036;0.052607107;0.045433411;0.034274327;0.022477582;0.012952507;0.006735304
82.4;0.011177;0.046230488;0.043042179;0.040252408;0.035190966;0.029491863;0.025187645;0.020046496;0.015064763;0.011198937;0.009405513
229;0.016479;0.075323813;0.069345732;0.065360345;0.059780804;0.051411491;0.041049485;0.030089671;0.02060445;0.016459648;0.012274992
248;0.058173;0.060179342;0.052607107;0.046230488;0.036904683;0.026542677;0.015423447;0.010083029;0.004623049;0.001295251;3.99E-43
260.6;0.036461;0.08528728;0.080903354;0.074925274;0.066157423;0.054599801;0.040252408;0.026741946;0.014546662;0.006296911;0.00355098
84.7;0.046894;0.078113584;0.071338426;0.064164729;0.053802723;0.041846563;0.028136832;0.016021255;0.008209897;0.003985387;0.001147791
228.9;0.041957;0.084091664;0.077715045;0.070541348;0.060577881;0.04862172;0.034274327;0.020883427;0.00988376;0.005340418;0.00211624
88.5;0.011766;0.052208569;0.04862172;0.045034872;0.039216207;0.032839588;0.027857855;0.022158751;0.016340086;0.011836599;0.010202591
240.8;0.042081;0.084091664;0.077715045;0.070541348;0.060577881;0.048223182;0.034114912;0.020763866;0.009804052;0.005300565;0.002084357
291.1;0.02593;0.08847559;0.081700432;0.074128197;0.063766191;0.050614414;0.044636333;0.034553305;0.022995682;0.013510462;0.007253404
101.6;0.015055;0.070541348;0.066157423;0.06097642;0.054201262;0.047426104;0.038658253;0.028894055;0.019647957;0.015463301;0.012354699
322.1;0.014049;0.0669545;0.062969113;0.057389572;0.049817336;0.043440717;0.036306875;0.027459316;0.019129857;0.014466955;0.012115576
189.7;0.055107;0.065758884;0.05778811;0.051012953;0.041448024;0.030448356;0.018571903;0.010959814;0.005738957;0.001462637;0.000358685
364.4;0.022637;0.088874128;0.082896048;0.076519429;0.0669545;0.054599801;0.040252408;0.033835935;0.024390568;0.015582863;0.009365659
157.5;0.034745;0.083294587;0.080106277;0.074925274;0.0669545;0.055795417;0.041846563;0.028415809;0.016061109;0.007333112;0.003957489
126.8;0.023181;0.088874128;0.082896048;0.076519429;0.066555961;0.054201262;0.040650947;0.034154766;0.024271006;0.015264032;0.009006974
79;0.023156;0.088874128;0.082896048;0.076519429;0.066555961;0.054201262;0.040650947;0.034114912;0.024271006;0.015303886;0.009006974
55.7;0.012837;0.060577881;0.056592494;0.05181003;0.045034872;0.038339422;0.032042511;0.025107938;0.018013949;0.01267353;0.011358353
54.3;0.024615;0.089272667;0.082896048;0.075722351;0.065360345;0.052607107;0.043042179;0.034633012;0.023713052;0.014347393;0.008090335
54;0.034232;0.082497509;0.0793092;0.074925274;0.0669545;0.056193955;0.042245101;0.028894055;0.016499502;0.007691797;0.004065095
274.9;0.021674;0.087279973;0.082896048;0.076519429;0.0669545;0.054998339;0.041448024;0.032919296;0.024470276;0.015941548;0.009963467
230.9;0.021027;0.086084357;0.08209897;0.07612089;0.0669545;0.055396878;0.041846563;0.032042511;0.024390568;0.016260379;0.010362006
135.9;0.025714;0.08847559;0.08209897;0.074526735;0.063766191;0.051012953;0.044636333;0.034593158;0.023115244;0.013669877;0.007372966
117.8;0.059771;0.057389572;0.050215875;0.043440717;0.034633012;0.024589837;0.014227831;0.009485221;0.004065095;0.001151777;3.99E-43
81.8;0.019457;0.083294587;0.0793092;0.073729658;0.065758884;0.054998339;0.042245101;0.029531717;0.023912321;0.016658917;0.011198937
179;0.052525;0.07014281;0.062172036;0.054998339;0.045433411;0.033875789;0.021361674;0.011398207;0.006655596;0.002239787;0.00066556
52.7;0.052195;0.070939887;0.062969113;0.055795417;0.04583195;0.034354035;0.021760213;0.01143806;0.006775158;0.002343408;0.000701428
260.9;0.036416;0.08528728;0.080903354;0.074925274;0.066157423;0.054599801;0.040252408;0.026821654;0.014586516;0.006296911;0.003562936
310.6;0.025872;0.08847559;0.081700432;0.074128197;0.063766191;0.051012953;0.044636333;0.034553305;0.023035536;0.013550316;0.007293258
141.9;0.015131;0.070939887;0.066555961;0.06097642;0.054599801;0.047824643;0.038777815;0.028973763;0.019687811;0.015543009;0.012394553
230;0.020638;0.085685819;0.081700432;0.075722351;0.0669545;0.055396878;0.041846563;0.031444703;0.02431086;0.01637994;0.010601129
206.4;0.032321;0.077715045;0.076519429;0.072932581;0.066555961;0.056991033;0.043839256;0.03048821;0.01813351;0.009046828;0.004423779
169.4;0.029328;0.083294587;0.07612089;0.068548655;0.062969113;0.056193955;0.045433411;0.032799734;0.020564596;0.011159083;0.005260711
269.3;0.04984;0.074128197;0.0669545;0.059382265;0.049418798;0.037741614;0.024549983;0.013311192;0.007492527;0.003072733;0.000936566
113.4;0.011243;0.047027566;0.043440717;0.040650947;0.035629359;0.029850548;0.025506476;0.020285619;0.015224178;0.011278645;0.009485221
93.1;0.059957;0.056991033;0.049817336;0.043440717;0.034354035;0.024350714;0.014187977;0.009405513;0.003985387;0.001135835;3.99E-43
253;0.024153;0.089272667;0.082896048;0.07612089;0.065758884;0.053005646;0.04264364;0.034513451;0.023832614;0.014666224;0.008369313
165;0.048391;0.076519429;0.069345732;0.061773497;0.05181003;0.039814015;0.026303554;0.01462637;0.007891066;0.003523082;0.001056128
143.9;0.011753;0.052208569;0.04862172;0.045034872;0.0391365;0.03275988;0.027778147;0.022118897;0.016300232;0.011836599;0.010202591
242.6;0.053518;0.068548655;0.060577881;0.053404185;0.043839256;0.032520757;0.020205912;0.011278645;0.006336765;0.001936898;0.000549983
113.2;0.047147;0.078113584;0.070939887;0.063766191;0.053404185;0.041448024;0.027857855;0.015782132;0.008170043;0.003909665;0.001135835
287.5;0.015465;0.071736964;0.067751578;0.061773497;0.055795417;0.04862172;0.03945533;0.029332448;0.019767519;0.015821986;0.012394553
61.9;0.051076;0.072534042;0.064961807;0.057389572;0.047426104;0.03594819;0.023035536;0.01215543;0.007133843;0.002686151;0.000817004
150.3;0.01019;0.035669213;0.033596812;0.030886749;0.027180339;0.023434075;0.020245766;0.016220525;0.012394553;0.009644636;0.008209897
346.3;0.020524;0.08528728;0.081301893;0.075323813;0.066555961;0.055396878;0.041846563;0.031245433;0.024271006;0.016419794;0.010640983
188.5;0.031747;0.078512122;0.074925274;0.072135503;0.066157423;0.056991033;0.044237795;0.030926602;0.018611757;0.009445367;0.004503487
109.2;0.056655;0.062969113;0.055396878;0.04862172;0.039096646;0.028415809;0.016977748;0.010561275;0.005181003;0.0013909;0.000154633
200.7;0.032864;0.0793092;0.077715045;0.073729658;0.0669545;0.056991033;0.043440717;0.030049817;0.017655264;0.00864829;0.004344072
192.3;0.058587;0.059780804;0.052208569;0.045433411;0.036306875;0.026024577;0.015024909;0.009923613;0.004463633;0.001259382;3.99E-43
369.2;0.021898;0.087678512;0.082896048;0.076519429;0.0669545;0.054998339;0.041049485;0.033158419;0.024470276;0.01586184;0.009843906
171.1;0.057639;0.061374958;0.053802723;0.047027566;0.037661906;0.027180339;0.015981402;0.010242444;0.004822318;0.001335105;2.09E-05
123.5;0.015003;0.070541348;0.066157423;0.060577881;0.053802723;0.047426104;0.038538691;0.028814347;0.019647957;0.015383593;0.012354699
95.8;0.021193;0.086482896;0.082497509;0.07612089;0.0669545;0.055396878;0.041846563;0.032281634;0.024430422;0.016180671;0.010282298
232.2;0.015124;0.070939887;0.066555961;0.06097642;0.054599801;0.047824643;0.038777815;0.028973763;0.019687811;0.015543009;0.012394553
366.9;0.011071;0.045433411;0.042245101;0.039375623;0.034433743;0.028854201;0.024709399;0.019687811;0.014825639;0.011039522;0.009246098
